# Generated: 2025-12-30T02:28:48.853220
# Source: scripts/generate_crosswalk.py
# Review status: auto-generated, pending expert review
naics_code,naics_name,relationship,uniclass_code,uniclass_table,uniclass_title,cardinality,confidence,notes
23622,Commercial and Institutional Building Construction,coordinates,Pr_40_70_17_16,Pr,Commercial conveyor toasters,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_50,Ac,Commercial activities,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,coordinates,Ac_30_60_15,Ac,Commercial laundering,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,coordinates,Ac_05_00_10,Ac,Business case development,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_15,Ac,Administrative office activities,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_15_59,Ac,Office maintenance tasks,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_50_33,Ac,General retail selling,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_50_45,Ac,Kiosk retail selling,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_50_51,Ac,Market retail selling,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_50_85,Ac,Supermarket retail selling,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,coordinates,Ac_20_15_22,Ac,Desk-based office tasks,1:N,B,score=0.4
23622,Commercial and Institutional Building Construction,manages,En_20_50,En,Commercial entities,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,manages,En_20_15,En,Administrative office entities,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,manages,En_20_55_65,En,Post office buildings,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,manages,En_20_55_80,En,Sorting office buildings,1:N,B,score=0.444
23622,Commercial and Institutional Building Construction,manages,En_20_15_10,En,Multiple occupation office buildings,1:N,B,score=0.4
23622,Commercial and Institutional Building Construction,manages,En_20_15_70,En,Single occupation office buildings,1:N,B,score=0.4
23622,Commercial and Institutional Building Construction,manages,En_20,En,"Administrative, commercial and protective service entities",1:N,B,score=0.364
23622,Commercial and Institutional Building Construction,manages,Co_20_15_08,Co,Business parks,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,manages,Co_20_15_58,Co,Office complexes,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,manages,Co_20_50,Co,Commercial complexes,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,manages,Co_20_50_71,Co,Retail parks,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,manages,Co_30_60_15,Co,Commercial laundries,1:N,A,score=0.5
23622,Commercial and Institutional Building Construction,manages,Co_20,Co,"Administrative, commercial and protective service complexes",1:N,B,score=0.364
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_15_58,Ss,Office equipment systems,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_20_01_60,Ss,Office FF&E systems,1:N,B,score=0.4
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_20_15,Ss,Commercial FF&E systems,1:N,B,score=0.4
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_20_15_71,Ss,Retail FF&E systems,1:N,B,score=0.4
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_15_25_15,Ss,Commercial catering FF&E systems,1:N,B,score=0.364
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_15_46_15,Ss,Commercial laundry FF&E systems,1:N,B,score=0.364
236220,Commercial and Institutional Building Construction,coordinates,Ss_90_20,Ss,"Specific demand of administrative, commercial and protective services",1:N,B,score=0.333
236220,Commercial and Institutional Building Construction,coordinates,Ss_40_20,Ss,"Administrative, commercial and protective service FF&E systems",1:N,B,score=0.308
236220,Commercial and Institutional Building Construction,coordinates,Ss_50_30_04_15,Ss,Commercial catering wastewater drainage systems,1:N,B,score=0.308
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_50_12_57,Pr,Office chairs,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_50_21_59,Pr,Office desks,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_50_21_60,Pr,Office tables,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_70_58,Pr,Office equipment,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_30_25_71,Pr,Retail display fittings,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_30_78_71,Pr,Retail shelf units,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_30_87_57,Pr,Office storage units,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_30_87_72,Pr,Retail storage units,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_70_17,Pr,Commercial cooking equipment,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Pr_40_70_17_16,Pr,Commercial conveyor toasters,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_50,Ac,Commercial activities,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,coordinates,Ac_30_60_15,Ac,Commercial laundering,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,coordinates,Ac_05_00_10,Ac,Business case development,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_15,Ac,Administrative office activities,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_15_59,Ac,Office maintenance tasks,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_50_33,Ac,General retail selling,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_50_45,Ac,Kiosk retail selling,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_50_51,Ac,Market retail selling,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_50_85,Ac,Supermarket retail selling,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,coordinates,Ac_20_15_22,Ac,Desk-based office tasks,1:N,B,score=0.4
236220,Commercial and Institutional Building Construction,manages,En_20_50,En,Commercial entities,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,manages,En_20_15,En,Administrative office entities,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,manages,En_20_55_65,En,Post office buildings,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,manages,En_20_55_80,En,Sorting office buildings,1:N,B,score=0.444
236220,Commercial and Institutional Building Construction,manages,En_20_15_10,En,Multiple occupation office buildings,1:N,B,score=0.4
236220,Commercial and Institutional Building Construction,manages,En_20_15_70,En,Single occupation office buildings,1:N,B,score=0.4
236220,Commercial and Institutional Building Construction,manages,En_20,En,"Administrative, commercial and protective service entities",1:N,B,score=0.364
236220,Commercial and Institutional Building Construction,manages,Co_20_15_08,Co,Business parks,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,manages,Co_20_15_58,Co,Office complexes,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,manages,Co_20_50,Co,Commercial complexes,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,manages,Co_20_50_71,Co,Retail parks,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,manages,Co_30_60_15,Co,Commercial laundries,1:N,A,score=0.5
236220,Commercial and Institutional Building Construction,manages,Co_20,Co,"Administrative, commercial and protective service complexes",1:N,B,score=0.364
237,Heavy and Civil Engineering Construction,produces,Pr_20_93_52_27,Pr,Engineering bricks,1:N,C,score=0.2
237,Heavy and Civil Engineering Construction,produces,Ac_10_40,Ac,Construction,1:N,C,score=0.25
237,Heavy and Civil Engineering Construction,produces,Ac_25_30_27,Ac,Engineering activities,1:N,C,score=0.2
237,Heavy and Civil Engineering Construction,produces,En_90_30,En,Construction entities,1:N,C,score=0.2
237,Heavy and Civil Engineering Construction,produces,En_90_30_15,En,Construction sites,1:N,C,score=0.2
2371,Utility System Construction,produces,Pr_35_90_53_42,Pr,Insulated render system construction and movement joints,1:N,C,score=0.286
2371,Utility System Construction,produces,Pr_30_31_76_16,Pr,Construction joint sealants,1:N,C,score=0.2
2371,Utility System Construction,produces,Pr_40_10_57_86,Pr,Surveillance system signs,1:N,C,score=0.2
2371,Utility System Construction,produces,Pr_40_50_12_94,Pr,Utility weight benches,1:N,C,score=0.2
2371,Utility System Construction,produces,Pr_70_75_88_83,Pr,Telecommunications system controllers,1:N,C,score=0.2
2371,Utility System Construction,produces,Ac_10_40,Ac,Construction,1:N,B,score=0.333
2371,Utility System Construction,produces,Ac_45_70_93,Ac,Utility activities,1:N,C,score=0.25
2371,Utility System Construction,produces,Ac_10,Ac,"Preparation, construction and repair",1:N,C,score=0.2
2371,Utility System Construction,produces,Ac_15_15_34,Ac,Generators system surveying,1:N,C,score=0.2
2371,Utility System Construction,produces,En_90_30,En,Construction entities,1:N,C,score=0.25
2371,Utility System Construction,produces,En_90_30_15,En,Construction sites,1:N,C,score=0.25
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_50_35_45_85,Ss,Subsoil drainage pipe drain systems,1:N,A,score=0.562
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_50_35_80,Ss,Storm water gravity drainage systems,1:N,A,score=0.562
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_75_70_96,Ss,Water supply and wastewater control systems,1:N,A,score=0.562
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_50_35_08_85,Ss,Surface water below-ground drainage pipeline systems,1:N,A,score=0.5
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_50_70_05_85,Ss,Below-ground drainage surface water storage tank systems,1:N,B,score=0.474
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_30_30_72_21,Ss,Daylight pipe systems,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_50_70_85_96,Ss,Water butt systems,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_55_30_96,Ss,Water firefighting systems,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_55_30_98_96,Ss,Water mist systems,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ss_55_70_96,Ss,Water feature systems,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_20_29_14_24,Pr,Drainage pipe clips,1:N,A,score=0.643
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_60_45_90,Pr,Wastewater and water mixer products,1:N,A,score=0.6
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_65_53_96,Pr,Water supply and wastewater pumps,1:N,A,score=0.6
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_65_54_94,Pr,Water supply and wastewater valves,1:N,A,score=0.6
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_20_85_09_01,Pr,Above-ground drainage pipe brackets,1:N,A,score=0.562
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_60_45_94,Pr,Wastewater screening and water abstraction products,1:N,A,score=0.562
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_65_52_07_02,Pr,Adaptors for above-ground pipe connections to clay drainage pipelines,1:N,B,score=0.474
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_65_52_07_03,Pr,Adaptors for above-ground pipe connections to plastics drainage pipelines,1:N,B,score=0.474
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_40_30_61_97,Pr,Water play structures,1:N,B,score=0.429
23711,Water and Sewer Line and Related Structures Construction,produces,Pr_65_57_95_42,Pr,In-line water filters,1:N,B,score=0.429
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_10_40_67,Ac,Plumbing,1:N,B,score=0.385
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_10_40_63,Ac,Pipe fitting,1:N,B,score=0.357
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_42_85_95,Ac,Water polo,1:N,B,score=0.357
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_42_90,Ac,Water activities,1:N,B,score=0.357
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_90_50_96,Ac,Water storing,1:N,B,score=0.357
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_32_50,Ac,Marine and water activities,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_42_90_98,Ac,White-water canoeing,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_42_90_99,Ac,White-water rafting,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_15_75_65,Ac,Ground water table surveying,1:N,B,score=0.312
23711,Water and Sewer Line and Related Structures Construction,produces,Ac_32,Ac,Water and land management activities,1:N,B,score=0.312
23711,Water and Sewer Line and Related Structures Construction,produces,En_50_35,En,Wastewater and surface water collection entities,1:N,A,score=0.562
23711,Water and Sewer Line and Related Structures Construction,produces,En_50_75_96,En,Wastewater storage structures,1:N,B,score=0.357
23711,Water and Sewer Line and Related Structures Construction,produces,En_30_85,En,Marine and water entities,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_32_85_96,En,Water-retaining walls,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_32_95_85,En,Surface water channels,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_42_90,En,Water activity entities,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_55_15_50,En,Water treatment buildings,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_55_15_55,En,Water treatment tanks,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_55_15_72,En,Raw water pipelines,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,En_55_70,En,Water supply entities,1:N,B,score=0.333
23711,Water and Sewer Line and Related Structures Construction,produces,Co_42_85_96,Co,Water parks,1:N,B,score=0.357
23711,Water and Sewer Line and Related Structures Construction,produces,Co_32_85_96,Co,Water control complexes,1:N,B,score=0.333
